Starting training:
  Algorithm       : ppo
  Environments    : 4
  Reward mode     : temperature
  Observation     : T04
  Seed            : 42
  Timesteps       : 1000000

=== System Info ===
Hostname              : haicn1702.localdomain
CUDA_VISIBLE_DEVICES : MIG-3ec3a575-8900-5a2d-8b50-60ffc9a8e0d2

=== GPU Info (nvidia-smi) ===
Sun Jun  8 03:53:36 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.133.20             Driver Version: 570.133.20     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:31:00.0 Off |                   On |
| N/A   43C    P0             45W /  400W |     249MiB /  40960MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |                     Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                       BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    1   0   0  |             142MiB / 20096MiB    | 56      0 |  4   0    2    0    0 |
|                  |                 0MiB / 32767MiB  |           |                       |
+------------------+----------------------------------+-----------+-----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

=== PyTorch CUDA Info ===
CUDA available        : True
Device name (ID 0)    : NVIDIA A100-SXM4-40GB MIG 4g.20gb
CUDA version (torch)  : 12.4
CUDNN version         : 90501
Using cuda device
---------------------------------
| rollout/           |          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 773         |
|    time_elapsed         | 1505        |
|    total_timesteps      | 890496      |
| train/                  |             |
|    approx_kl            | 0.011162936 |
|    clip_fraction        | 0.094       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 15.1        |
|    n_updates            | 7720        |
|    policy_gradient_loss | -0.00753    |
|    std                  | 0.682       |
|    value_loss           | 50.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 774          |
|    time_elapsed         | 1507         |
|    total_timesteps      | 891648       |
| train/                  |              |
|    approx_kl            | 0.0035651613 |
|    clip_fraction        | 0.0204       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.03        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 44.9         |
|    n_updates            | 7730         |
|    policy_gradient_loss | -0.00022     |
|    std                  | 0.68         |
|    value_loss           | 50.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 775          |
|    time_elapsed         | 1509         |
|    total_timesteps      | 892800       |
| train/                  |              |
|    approx_kl            | 0.0036177668 |
|    clip_fraction        | 0.0319       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.04        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 21           |
|    n_updates            | 7740         |
|    policy_gradient_loss | -0.00179     |
|    std                  | 0.689        |
|    value_loss           | 49.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 776          |
|    time_elapsed         | 1510         |
|    total_timesteps      | 893952       |
| train/                  |              |
|    approx_kl            | 0.0070048403 |
|    clip_fraction        | 0.0561       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.04        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 21.3         |
|    n_updates            | 7750         |
|    policy_gradient_loss | -0.00407     |
|    std                  | 0.688        |
|    value_loss           | 50.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 777          |
|    time_elapsed         | 1512         |
|    total_timesteps      | 895104       |
| train/                  |              |
|    approx_kl            | 0.0031966355 |
|    clip_fraction        | 0.0549       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.05        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 8.31         |
|    n_updates            | 7760         |
|    policy_gradient_loss | -0.00246     |
|    std                  | 0.693        |
|    value_loss           | 49.8         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 160        |
| time/                   |            |
|    fps                  | 591        |
|    iterations           | 778        |
|    time_elapsed         | 1514       |
|    total_timesteps      | 896256     |
| train/                  |            |
|    approx_kl            | 0.00622529 |
|    clip_fraction        | 0.0529     |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.05      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0003     |
|    loss                 | 24         |
|    n_updates            | 7770       |
|    policy_gradient_loss | -0.00217   |
|    std                  | 0.688      |
|    value_loss           | 49.4       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 779         |
|    time_elapsed         | 1516        |
|    total_timesteps      | 897408      |
